transaction_id,customer_id,merchant_id,transaction_amount,card_type,transaction_status,device_type,account_age_months,transaction_date,region,is_fraud
TX108968,C63005,M2213,752.09,Amex,Completed,POS,18,04-Jun-2025,West,0
TX102358,C52622,M6080,1111.04,Visa,Pending,Mobile,65,20/10/2025,South,0
TX113643,C81643,M6083,1444.97,Amex,Reversed,Desktop,68,02-03-2026,South,0
TX110684,C30052,M7142,800.51,Amex,Pending,ATM,119,01-08-2026, East ,0
TX101392,C49618,M1872,1647.11,Amex,Completed,ATM,95,2025-09-16 00:48:46, West ,0
TX114101,C26334,M8682,452.12,MasterCard,Pending,Desktop,67,2025-12-25 19:17:19,East,0
TX110369,C29555,M3093,1976.43,Visa,Completed,ATM,24,13/11/2025,East,1
TX111065,C91678,M1269,812.45,Visa,Failed,POS,103,28/09/2025,West,0
TX103757,C44782,M6236,1023.14,Amex,Reversed,Mobile,43,24-Jul-2025,East,0
TX100410,C60205,M7521,266.92,Visa,Pending,Desktop,62,17-Aug-2025,West,0
TX107285,C43408,M7843,298.6,MasterCard,Reversed,Desktop,40,16/02/2025,North,0
TX100788,C57419,M2033,1036.05,Discover,Failed,ATM,82,2025-03-21 16:20:33,South,0
TX103664,C24662,M5961,1494.47,Discover,Pending,Desktop,110,2025-11-02 15:05:17,North,0
TX107173,C74569,M3712,523.59,Discover,Failed,ATM,116,2025-05-29,East,0
TX102202,C63955,M5757,1457.54,Visa,Completed,ATM,98,01-Apr-2026,North,0
TX109977,C97177,M8581,1143.9,Visa,Failed,Desktop,108,2025-11-12,East,0
TX103361,C64524,M6655,950.89,MasterCard,Completed,ATM,99,2025-04-28 12:07:06,South,0
TX113795,C41925,M2821,1801.87,Discover,Pending,ATM,96,07/05/2026,West,1
TX102726,C72616,M9331,1084.07,MasterCard,Failed,Desktop,99,04-Mar-2025,North,0
TX114675,C36685,M8167,1236.13,MasterCard,Completed,ATM,3,2026-02-08 19:30:45, South ,0
TX111545,C81364,M3317,675.87,Discover,Failed,POS,88,2025-05-10 22:21:00,South,0
TX105362,C90120,M8205,713.94,Visa,Reversed,POS,41,06-Jun-2025,North,0
TX100624,C22899,M6752,402.48,Visa,Pending,ATM,59,17-Jan-2026,West,0
TX102043,C92544,M4630,1546.03,Visa,Completed,Mobile,74,02-10-2025,East,0
TX100945,C86983,M6150,756.56,Amex,Failed,Desktop,43,2026-03-20 15:14:45,West,0
TX109177,C82199,M6772,1081.19,MasterCard,Completed,Mobile,47,23/09/2025,North,0
TX106337,C22224,M7655,20.47,Discover,Failed,ATM,70,2026-01-12,North,0
TX103819,C77033,M1025,1260.35,MasterCard,Reversed,Desktop,100,08-01-2025,North,0
TX106665,C59823,M2374,381.86,Visa,Completed,POS,98,22/02/2026,South,0
TX100247,C36896,M9945,1942.23,Visa,Failed,POS,37,07-Feb-2026,East,1
TX110391,C95841,M7062,671.83,MasterCard,Reversed,POS,16,08-02-2025,North,0
TX106735,C62565,M9313,428.62,Visa,Failed,POS,67,2025-07-29,West,0
TX111734,C30866,M7521,845.32,Discover,Completed,POS,10,04-21-2025,South,0
TX112231,C63528,M5498,1123.08,Discover,Failed,Desktop,9,2025-09-28,North,0
TX112075,C44795,M1782,897.02,Discover,Reversed,Mobile,25,2025-12-09,East,0
TX104415,C21846,M7524,377.66,Discover,Completed,POS,93,06-Apr-2025,East,0
TX110930,C93819,M5381,1860.75,Amex,Reversed,ATM,63,2025-08-08,East,0
TX114047,C88193,M3324,681.69,MasterCard,Completed,Mobile,33,11-01-2025,East,0
TX104640,C22463,M6080,223.14,Amex,Pending,POS,95,11-Jun-2025,West,0
TX108162,C21959,M3324,961.04,Visa,Failed,Desktop,62,28/04/2025,North,0
TX114681,C64459,M6850,1642.55,Amex,Reversed,POS,15,14/09/2025, West ,0
TX103605,C98381,M1672,957.63,Visa,Reversed,Desktop,20,2025-05-01 19:35:42,West,0
TX102370,C57823,M4068,1741.33,Discover,Completed,ATM,82,2025-12-14,North,0
TX108085,C95215,M2548,1725.79,Visa,Reversed,Mobile,4,12/09/2025,West,0
TX108820,C10221,M5678,433.89,Amex,Reversed,POS,117,2025-01-09 15:23:25,West,0
TX100310,C29973,M6321,507.53,Visa,Completed,Mobile,7,2026-04-26 21:57:53,East,0
TX111207,C93810,M9151,506.29,Amex,Failed,ATM,17,2025-01-25,East,0
TX101301,C61879,M8756,878.51,Discover,Completed,POS,43,2025-12-23 16:34:39,West,0
TX109935,C47930,M1502,855.74,Discover,Completed,Mobile,45,03-20-2026,West,0
TX109592,C87812,M3131,1487.65,Amex,Pending,Mobile,104,22-Feb-2025,North,0
TX111342,C83579,M4950,1146.46,MasterCard,Pending,Desktop,81,2025-01-08,South,0
TX102648,C36071,M8033,1491.69,Visa,Pending,ATM,43,2026-01-18,West,0
TX100618,C62089,M8756,60.5,Visa,Reversed,Mobile,95,11/01/2026,West,0
TX105613,C42098,M6381,847.59,Amex,Pending,POS,74,2025-05-28 07:05:28,East,0
TX103103,C98184,M7521,101.08,Discover,Pending,ATM,76,2025-05-15,South,0
TX112428,C46434,M4986,937.21,MasterCard,Pending,POS,78,11/05/2026,East,0
TX103367,C92978,M2336,1176.53,MasterCard,Reversed,ATM,93,02-09-2025,South,0
TX114077,C43065,M4515,982.2,Discover,Reversed,POS,60,08-Nov-2025,West,0
TX112457,C50026,M8205,428.9,Amex,Reversed,Mobile,83,08/06/2025,North,0
TX103008,C65302,M1982,1825.62,Amex,Failed,ATM,47,05-Jul-2025,West,1
TX102668,C40495,M3730,75.49,MasterCard,Reversed,Desktop,2,22/04/2025,South,0
TX103876,C60196,M8361,24.15,Visa,Pending,Mobile,6,07-May-2025,West,0
TX106048,C24029,M5150,267.46,Visa,Reversed,ATM,75,2025-01-23 14:35:10,West,0
TX114737,C19359,M2391,1654.57,Visa,Pending,POS,18,2025-02-07 16:26:14,South,0
TX102197,C66450,M8179,1028.71,Visa,Failed,Desktop,41,2025-07-20 23:52:44,East,0
TX104205,C88269,M8684,666.71,Amex,Pending,Desktop,103,28-Apr-2025,East,0
TX112673,C97404,M9882,38.46,MasterCard,Completed,Desktop,109,2025-12-31 08:06:46,North,0
TX111168,C69890,M7697,1078.74,Visa,Pending,Mobile,120,2025-01-12 17:33:48,West,0
TX111730,C60196,M1616,310.69,Visa,Reversed,Mobile,87,01/02/2026,East,0
TX109194,C15014,M5634,NaN,Discover,Completed,Mobile,111,13/01/2025,North,0
TX100054,C67422,M6655,864.8,Discover,Completed,Mobile,11,2025-07-01 02:38:38, South ,0
TX109385,C77033,M6692,707.5,Discover,Completed,Desktop,83,2025-02-01 15:57:27,South,0
TX101730,C72781,M1424,165.16,Discover,Reversed,POS,53,31-Dec-2025,South,0
TX112053,C45093,M2335,NaN,Visa,Failed,Mobile,34,14/06/2025,West,0
TX100591,C51224,M8682,850.22,MasterCard,Pending,Mobile,66,13/07/2025,East,0
TX102007,C47762,M1618,1504.23,Amex,Failed,ATM,25,11-19-2025,South,1
TX102522,C46463,M3419,588.99,Discover,Failed,POS,44,2025-02-04 14:23:25,East,0
TX100637,C72070,M5670,488.54,MasterCard,Completed,Mobile,63,31/01/2025,North,0
TX105074,C30585,M4515,NaN,Discover,Reversed,ATM,46,07-Jan-2025,North,0
TX113462,C44814,M4891,376.76,Discover,Failed,Mobile,17,2025-04-08,East,0
TX100005,C89964,M8756,1304.0,Discover,Completed,POS,113,2025-11-18 09:41:19,West,0
TX109202,C85341,M2288,718.42,Amex,Failed,POS,68,08-29-2025,North,0
TX100908,C78146,M7843,1378.12,Amex,Reversed,ATM,71,2025-06-24 10:44:12,East,0
TX110555,C56438,M8205,1303.45,Visa,Pending,Mobile,115,07-17-2025,North,0
TX112928,C56357,M1693,140.83,Visa,Failed,ATM,29,07-26-2025,South,0
TX112864,C95394,M7843,464.07,Amex,Completed,ATM,73,29/06/2025,East,0
TX111446,C17104,M5369,1853.17,Visa,Reversed,POS,61,19-Feb-2026,East,1
TX101682,C63492,M1502,712.2,MasterCard,Completed,Mobile,50,2026-04-05 20:12:44,West,0
TX104211,C34586,M8172,1840.94,Visa,Reversed,ATM,109,2025-12-22,East,1
TX110771,C93130,M3754,408.27,Discover,Pending,POS,46,17-Jan-2026,North,0
TX102434,C65936,M9782,106.19,MasterCard,Completed,Mobile,56,10-23-2025,North,0
TX111928,C50687,M4232,1255.29,Visa,Pending,POS,41,2025-05-24,south,0
TX114108,C95180,M6761,1888.52,Amex,Failed,ATM,5,11-May-2026,North,1
TX111075,C42530,M2251,1287.05,Discover,Failed,Mobile,103,2025-02-22,South,0
TX113006,C37659,M4178,1862.33,Amex,Reversed,ATM,6,04-19-2025,West,1
TX104405,C58434,M3273,233.49,Discover,Reversed,Mobile,5,27/01/2026,East,0
TX101787,C38305,M7095,1935.07,Visa,Reversed,ATM,74,26/10/2025,South,1
TX107052,C70515,M3209,370.51,Visa,Failed,ATM,21,14-Oct-2025,East,0
TX109815,C14207,M6908,1673.54,Discover,Failed,ATM,85,2025-07-08 05:34:19,West,1
TX114010,C52622,M7001,644.41,Visa,Completed,POS,8,2025-06-11,North,0
TX106273,C87812,M1857,794.06,Amex,Pending,ATM,114,04/02/2026,North,0
TX113976,C15683,M9394,1716.92,MasterCard,Pending,Desktop,64,06-Jun-2025,East,0
TX114033,C17146,M1424,126.62,Amex,Reversed,POS,22,06-01-2025,North,1
TX106250,C54020,M1939,887.6,Amex,Pending,ATM,116,04/04/2026,West,0
TX109590,C19838,M8167,1596.6,Amex,Failed,POS,36,29-Jul-2025,West,1
TX110781,C28958,M2684,866.95,Amex,Pending,Mobile,0,19/02/2026,North,0
TX107746,C12540,M8242,550.7,Discover,Failed,ATM,99,2025-12-25,West,0
TX109138,C67733,M4060,881.54,Amex,Reversed,ATM,48,10/09/2025,West,0
TX110439,C27781,M2257,1752.57,Discover,Pending,Mobile,65,11/02/2026,East,0
TX108901,C51347,M8565,NaN,MasterCard,Reversed,Mobile,51,05-01-2025,East,0
TX103654,C49139,M9363,1070.92,Amex,Failed,POS,110,2025-06-06 09:27:44,South,0
TX114473,C18834,M5566,NaN,Amex,Reversed,POS,111,07-20-2025,West,0
TX106456,C18907,M2108,1700.74,MasterCard,Pending,POS,95,2025-04-05,North,0
TX110101,C41091,M7655,725.33,Discover,Completed,Mobile,58,2025-09-18,West,0
TX108172,C39831,M8138,833.43,Visa,Reversed,POS,17,16/03/2026,South,0
TX106661,C30006,M6493,1551.61,MasterCard,Completed,ATM,86,04-24-2025,West,0
TX102877,C49321,M9316,NaN,MasterCard,Reversed,Mobile,19,20/07/2025,East,0
TX107686,C61645,M4485,1134.7,MasterCard,Failed,Mobile,57,04-27-2026,North,0
TX103740,C91167,M6848,1230.15,Discover,Reversed,Mobile,27,2025-03-14 09:01:25,East,0
TX110493,C83920,M7560,155.9,Discover,Completed,ATM,22,2025-02-10 16:54:04,North,0
TX111250,C62488,M9307,1926.76,Discover,Completed,ATM,101,28/01/2026,North,1
TX106149,C49535,M8684,153.17,Visa,Completed,POS,79,2026-02-28,North,0
TX105539,C17355,M8612,1479.32,MasterCard,Pending,Desktop,1,08-Feb-2025,South,0
TX101119,C28758,M5668,1509.81,Discover,Pending,ATM,110,27/03/2025,West,0
TX104271,C89457,M5961,1453.83,Discover,Failed,Desktop,12,07-08-2025,East,0
TX113647,C71261,M3419,1515.48,Amex,Reversed,POS,66,30-Apr-2026,East,0
TX104977,C80678,M9618,1167.32,Discover,Reversed,ATM,61,2025-05-21,East,0
TX100825,C57537,M1744,1869.58,Visa,Reversed,Mobile,101,12/04/2025,North,1
TX108154,C54236,M2443,7.44,Discover,Pending,POS,48,27-Jul-2025,North,0
TX107088,C85674,M8245,1751.21,Amex,Pending,Desktop,8,2026-01-17 14:44:23,South,0
TX101668,C61856,M4770,374.11,Discover,Pending,ATM,116,2025-12-23,South,0
TX109256,C67905,M3626,65.48,Discover,Pending,Desktop,26,20-Aug-2025,North,0
TX112873,C50963,M3248,213.64,MasterCard,Failed,POS,26,04-30-2025,North,0
TX100719,C99241,M1932,1081.84,Visa,Reversed,Mobile,99,12-27-2025,South,0
TX108046,C62757,M4950,1605.93,Discover,Reversed,Desktop,7,2025-07-23,East,0
TX111525,C28131,M8126,1101.57,MasterCard,Reversed,ATM,33,24-Jan-2026,East,0
TX109835,C68743,M8404,1342.24,Amex,Reversed,Mobile,35,10-02-2025,South,0
TX106767,C95823,M5846,860.47,Amex,Pending,ATM,21,11-29-2025,West,0
TX104416,C66450,M6236,1078.45,Visa,Completed,POS,18,2026-04-14,East,0
TX112689,C82309,M8900,1351.48,Discover,Completed,ATM,34,12-10-2025,South,0
TX113696,C97062,M2180,1200.6,Visa,Pending,ATM,99,2025-01-11,East,0
TX114589,C95175,M3392,1187.05,Amex,Failed,POS,89,13-Feb-2026,North,0
TX102618,C15383,M8406,1594.89,MasterCard,Pending,POS,113,19/10/2025,East,0
TX108336,C19880,M9316,492.93,MasterCard,Failed,Mobile,89,2026-05-10 15:28:42,South,0
TX109220,C54587,M3655,492.96,MasterCard,Failed,POS,8,03-30-2026,East,0
TX108804,C71797,M5843,593.98,Amex,Reversed,Mobile,106,2025-02-15,South,0
TX109529,C95990,M8684,494.37,Amex,Completed,POS,15,08/03/2025,West,0
TX112175,C97841,M8311,611.2,MasterCard,Pending,Desktop,45,22/02/2026,North,0
TX107231,C60140,M4891,1540.18,Discover,Reversed,ATM,8,12-03-2025,South,0
TX104178,C76616,M3955,1955.82,Amex,Completed,ATM,88,2025-03-26,East,1
TX107739,C48469,M5500,1490.3,Discover,Pending,Mobile,120,03-21-2025,North,0
TX100656,C27275,M9897,275.7,MasterCard,Pending,ATM,10,2025-06-02 20:29:34,East,0
TX100657,C22224,M8564,629.95,Amex,Reversed,ATM,54,27-Aug-2025,West,0
TX109956,C40784,M9937,1075.93,Visa,Pending,ATM,47,2026-01-13 04:58:11,East,0
TX105461,C34920,M2374,1152.39,Visa,Pending,Mobile,60,29/07/2025,West,0
TX102208,C35443,M1783,NaN,MasterCard,Pending,Desktop,99,20/01/2026,West,0
TX101784,C45325,M3112,1734.21,Discover,Reversed,POS,111,05/04/2026,East,0
TX107122,C63476,M5193,1781.39,Amex,Reversed,Mobile,3,02/03/2025,West,0
TX105247,C78955,M7566,641.75,Discover,Completed,POS,116,26-Feb-2025,South,0
TX106626,C25292,M7256,1504.94,MasterCard,Pending,POS,58,2025-04-24,North,0
TX111224,C49251,M6952,1237.63,Amex,Reversed,POS,4,03-17-2025,East,0
TX105329,C66370,M4770,1866.2,Visa,Pending,Mobile,8,11/11/2025,South,1
TX102844,C15965,M6562,NaN,Discover,Reversed,Desktop,74,2025-11-25 23:15:55,West,0
TX108288,C39571,M8272,27.93,Discover,Pending,POS,59,25-Feb-2026,West,0
TX104687,C34914,M4131,694.63,Visa,Pending,ATM,96,12-29-2025, East ,0
TX112785,C38221,M5807,NaN,Visa,Reversed,Mobile,69,2026-05-13,west,0
TX110022,C24322,M3112,392.63,MasterCard,Pending,Desktop,28,09-Mar-2026,East,0
TX111256,C41850,M1436,NaN,MasterCard,Reversed,POS,91,2025-07-22,West,0
TX105997,C33834,M3538,179.26,MasterCard,Pending,POS,23,27-Feb-2025,north,0
TX107386,C40771,M5155,513.56,MasterCard,Pending,POS,97,2026-03-31 14:48:19,East,0
TX109040,C94696,M5843,1925.09,Amex,Failed,Desktop,7,25/04/2025,East,1
TX110195,C91399,M6968,187.16,Visa,Reversed,Desktop,53,30/04/2026,East,0
TX104441,C41946,M1920,1715.26,MasterCard,Failed,POS,52,2026-02-27,East,0
TX114600,C67939,M1857,287.1,Visa,Pending,Mobile,40,2025-06-09 14:16:16,East,0
TX112201,C96474,M7062,473.45,Amex,Failed,Mobile,17,2025-04-06,South,0
TX111941,C89569,M6083,1001.22,Amex,Reversed,POS,114,2025-03-04,West,0
TX101156,C38683,M8381,1908.01,Discover,Pending,Desktop,102,25/07/2025,North,1
TX108325,C85392,M2858,1632.25,Visa,Pending,ATM,39,09-Nov-2025,North,0
TX104790,C84668,M2965,634.25,Visa,Reversed,POS,22,25/10/2025,South,0
TX101934,C56105,M7081,1828.8,Discover,Failed,POS,33,2025-04-22 11:25:30,South,1
TX101970,C20328,M7081,913.71,Amex,Completed,Desktop,110,2026-03-08 07:12:49,South,0
TX107610,C93130,M6447,1239.47,Visa,Failed,Desktop,12,22/08/2025,South,0
TX101063,C25043,M2698,251.94,Visa,Failed,Desktop,75,16/02/2025,West,0
TX113371,C71644,M6129,742.76,MasterCard,Failed,POS,53,04-25-2025,North,0
TX110987,C54725,M6262,1610.85,Discover,Reversed,ATM,109,2025-08-19,North,0
TX108883,C81066,M3248,98.84,Amex,Pending,Mobile,2,2026-01-25 11:48:57,South,0
TX107697,C92719,M2180,670.55,MasterCard,Reversed,ATM,19,04-02-2026,North,0
TX110247,C98452,M3842,1057.5,Amex,Reversed,Mobile,53,2025-03-12,West,0
TX113955,C19961,M8957,1142.38,Discover,Failed,Mobile,112,03-24-2026,South,0
TX113426,C60968,M8030,1178.36,Amex,Pending,Mobile,54,01-30-2026,South,0
TX106634,C62757,M3626,156.71,Amex,Failed,Desktop,78,03-13-2026,West,0
TX101341,C37742,M6105,1449.08,MasterCard,Completed,Mobile,34,2025-10-21 07:45:54,East,0
TX111862,C94896,M4963,760.52,Amex,Pending,POS,76,2026-04-01,South,0
TX106450,C40784,M3317,722.87,MasterCard,Completed,Desktop,78,2025-05-28 01:22:58,East,0
TX106307,C22196,M7105,1704.21,MasterCard,Completed,Desktop,46,10/10/2025,West,0
TX105062,C25396,M4637,509.17,MasterCard,Failed,ATM,99,2025-07-20 12:14:06,North,0
TX103082,C40775,M5476,195.63,Visa,Pending,Desktop,113,11-Sep-2025,East,0
TX104897,C43862,M4349,NaN,Discover,Reversed,Mobile,16,2025-11-23,West,0
TX110228,C56984,M6908,1241.2,Discover,Reversed,Mobile,64,09-Feb-2025,North,0
TX100431,C20745,M6381,1519.59,MasterCard,Completed,ATM,53,2025-07-25 09:46:47, South ,0
TX104190,C73372,M3513,747.6,Visa,Completed,POS,9,2026-01-11 14:53:08,West,0
TX108950,C23710,M5155,616.15,Discover,Pending,Desktop,119,2026-04-18,East,0
TX101453,C97900,M3621,NaN,Discover,Completed,ATM,78,2026-01-16 13:00:52,East,0
TX107949,C18834,M3600,624.58,Amex,Pending,ATM,15,07/03/2025,South,0
TX102160,C62488,M2479,1618.3,Amex,Failed,Desktop,54,17-Aug-2025,West,1
TX103716,C85574,M7334,500.26,Visa,Failed,ATM,104,21/11/2025,South,0
TX103313,C22219,M3972,896.82,Visa,Completed,ATM,24,2025-12-06, East ,0
TX107233,C63528,M1341,645.41,Amex,Reversed,ATM,19,14/03/2025,North,0
TX103379,C73335,M9991,1170.81,Visa,Reversed,POS,11,2025-10-25,North,0
TX112190,C76317,M7655,1962.19,Visa,Completed,Mobile,61,03-Mar-2025,South,1
TX114031,C25906,M6933,103.4,Amex,Pending,ATM,69,01-14-2026,North,0
TX103597,C82667,M5288,1085.83,Amex,Completed,Desktop,104,2025-10-16,South,0
TX104115,C14278,M3626,397.06,Visa,Failed,Mobile,109,2025-07-18 02:58:36,South,0
TX108351,C88561,M2623,737.82,Discover,Reversed,ATM,113,03-03-2026,North,0
TX100391,C44663,M9312,1534.65,Discover,Completed,ATM,110,11-Feb-2025,West,0
TX102564,C26591,M4893,1864.0,Amex,Pending,POS,47,10-Oct-2025,North,1
TX100424,C34267,M2213,610.79,MasterCard,Completed,Mobile,45,03-28-2026,South,0
TX104201,C21164,M9444,504.15,Amex,Pending,ATM,68,2025-06-04,East,0
TX105440,C53719,M1982,1404.5,Amex,Completed,Desktop,50,2025-05-27 01:00:56,East,0
TX112817,C71261,M8391,913.16,Visa,Reversed,ATM,3,15/04/2026,South,0
TX114250,C94659,M6772,1645.04,Discover,Completed,Mobile,34,2026-05-14,North,0
TX113937,C38657,M8159,394.53,Visa,Pending,Mobile,67,04-20-2025,West,1
TX111599,C57823,M9482,1807.2,Amex,Reversed,POS,67,09-15-2025,East,0
TX101629,C88135,M7505,770.98,MasterCard,Failed,Mobile,47,2025-02-17 02:29:34,East,0
TX107447,C42816,M4145,1236.36,Visa,Failed,Mobile,9,2025-07-02 03:49:11,West,0
TX109801,C64935,M6105,732.89,Visa,Pending,ATM,58,2025-09-22,East,0
TX110950,C22156,M7163,1133.94,Discover,Failed,ATM,60,2025-03-04,West,0
TX106651,C84946,M8685,215.84,Discover,Pending,Desktop,66,15/10/2025,North,0
TX112879,C48890,M9482,1270.63,MasterCard,Pending,ATM,17,2025-05-02, South ,0
TX108337,C66822,M7326,1637.37,Discover,Failed,Mobile,107,2025-06-20,South,1
TX106859,C65255,M8368,1405.24,MasterCard,Failed,Mobile,66,15/02/2026,North,0
TX101533,C16006,M7333,377.7,Visa,Completed,POS,97,2025-03-25 21:57:56,North,0
TX104688,C56105,M2381,1207.17,MasterCard,Failed,Mobile,106,20-Feb-2025,South,0
TX114503,C71644,M1430,168.82,Amex,Failed,Mobile,66,24/07/2025,South,0
TX102131,C69510,M2697,138.93,Amex,Completed,Desktop,4,29/01/2025,East,0
TX113536,C30706,M3626,1525.17,MasterCard,Completed,Mobile,2,19/04/2025,West,0
TX104852,C19838,M6321,NaN,Visa,Completed,Desktop,36,10/01/2026,South,0
TX100395,C92544,M1307,738.36,Discover,Reversed,Desktop,2,2026-05-01,East,0
TX104900,C62098,M9624,1124.96,MasterCard,Reversed,Desktop,17,04-29-2026,South,0
TX109462,C23069,M7041,248.33,MasterCard,Failed,POS,60,01-28-2025,West,0
TX113065,C42177,M4279,17.67,MasterCard,Reversed,POS,67,2025-05-13,East,0
TX103443,C89905,M4268,1907.05,Amex,Completed,Mobile,116,2025-11-24 06:23:12,North,1
TX104537,C14117,M7843,1954.34,Visa,Failed,ATM,22,11/05/2026,North,1
TX101535,C62386,M3253,1476.39,Visa,Reversed,ATM,78,15/05/2025,West,0
TX112532,C64496,M2079,1182.05,MasterCard,Completed,Desktop,29,26/04/2025,North,0
TX113806,C16006,M8179,1235.36,MasterCard,Reversed,Desktop,33,02-20-2025,South,0
TX111420,C99192,M2180,850.77,MasterCard,Reversed,Desktop,84,2025-02-10 16:19:30,North,0
TX100470,C31417,M8170,12.38,MasterCard,Failed,POS,79,20/04/2025,West,0
TX107221,C45683,M9626,570.66,MasterCard,Pending,Mobile,50,23-Feb-2025,East,0
TX114657,C67954,M9564,1816.85,Visa,Reversed,Desktop,120,2025-05-14,North,1
TX107624,C59797,M6962,1490.57,MasterCard,Reversed,POS,18,2025-07-11 08:31:11,North,0
TX108762,C47268,M4674,NaN,Visa,Pending,POS,12,16/08/2025,East,0
TX102721,C42493,M3449,NaN,Amex,Reversed,Mobile,4,15-Jul-2025,North,0
TX110213,C44973,M1815,1358.24,Discover,Failed,Mobile,28,11-12-2025,South,0
TX100987,C26505,M3712,1340.49,Amex,Pending,POS,33,2025-10-23 17:56:57,South,0
TX108532,C65444,M4460,301.99,Amex,Completed,Desktop,42,01-13-2025,West,0
TX109630,C86622,M3273,1209.07,Discover,Reversed,POS,31,22/02/2025,South,0
TX108829,C87182,M6060,1805.14,Visa,Reversed,POS,113,2025-05-13 14:12:54,East,1
TX109850,C11854,M7333,13.3,Discover,Completed,Mobile,41,12/05/2026,East,0
TX111626,C65333,M3471,1893.03,Amex,Pending,POS,58,2025-11-15 23:39:04,North,1
TX110336,C98125,M5566,1251.88,Amex,Failed,Desktop,9,01-May-2025,East,0
TX101949,C67963,M5096,1196.78,Amex,Pending,Mobile,50,08/04/2026,North,0
TX109513,C13794,M3209,600.99,MasterCard,Reversed,Mobile,24,09-22-2025,West,0
TX101678,C33053,M7001,1984.9,Amex,Reversed,POS,92,12/06/2025,South,1
TX112337,C99687,M3815,985.64,Discover,Failed,Mobile,104,05/02/2025,South,0
TX113294,C37760,M8272,273.88,Amex,Completed,Mobile,60,2025-10-29 04:03:28,North,0
TX105785,C38477,M3626,434.46,Amex,Failed,Mobile,38,2026-02-08,South,0
TX101722,C63269,M6221,371.72,Visa,Reversed,Desktop,12,09-06-2025,East,0
TX114095,C62581,M5640,868.59,Amex,Reversed,Desktop,29,2025-11-25,South,0
TX105144,C46208,M5634,765.67,Amex,Failed,Desktop,66,13-Apr-2025,East,0
TX114754,C48680,M4349,1610.13,MasterCard,Pending,Mobile,98,22/04/2026,North,0
TX103963,C73483,M6546,1680.55,Discover,Reversed,ATM,76,11-Apr-2026,West,0
TX108782,C50135,M6221,1839.62,Visa,Completed,Desktop,1,2025-03-11 04:22:01,North,1
TX103717,C81987,M2502,1742.89,Discover,Failed,Mobile,97,03-Sep-2025,South,0
TX114876,C11061,M9693,1899.15,Amex,Failed,ATM,76,08-18-2025,West,1
TX109329,C41979,M4612,1277.6,Amex,Pending,Mobile,94,2025-01-26 12:44:20,South,0
TX103915,C22224,M6736,1505.03,Amex,Completed,Desktop,82,2025-12-17 11:05:13,West,0
TX109171,C95990,M3513,174.35,Amex,Failed,ATM,61,2025-12-06 00:15:04,North,0
TX114555,C98815,M5477,781.94,Amex,Completed,POS,66,01-Feb-2026,West,0
TX100097,C74451,M6062,289.04,Amex,Completed,Mobile,117,2025-04-29 13:44:57,South,0
TX113982,C99928,M5634,558.9,MasterCard,Completed,Desktop,56,2026-01-30 07:45:58,South,0
TX101152,C95426,M1641,1687.79,MasterCard,Pending,POS,107,24/02/2025, South ,0
TX103112,C58311,M1982,630.13,Amex,Reversed,POS,77,2025-05-22,South,0
TX102088,C39389,M3972,1288.78,MasterCard,Pending,POS,34,2025-12-16,North,0
TX110408,C33053,M1126,1909.58,Visa,Completed,ATM,49,03-09-2026,North,0
TX110846,C80702,M3131,393.86,Discover,Completed,Desktop,120,29-Apr-2025,West,0
TX111095,C47606,M5934,178.96,Visa,Pending,Desktop,89,21/05/2025,West,0
TX100709,C14165,M3658,56.43,MasterCard,Pending,POS,93,2025-08-16 04:53:29,South,0
TX104401,C58944,M5843,1598.05,MasterCard,Failed,Desktop,110,2026-03-05,West,1
TX106023,C69890,M8205,1681.74,Amex,Completed,Desktop,105,13/02/2026,West,1
TX104641,C72616,M7142,28.71,Visa,Reversed,Desktop,82,2026-02-07,East,0
TX104644,C72781,M3902,847.63,MasterCard,Completed,ATM,30,01-17-2026,North,0
TX107700,C48254,M6692,391.18,Discover,Reversed,POS,96,18-Mar-2025,West,0
TX113709,C79541,M9507,720.01,Visa,Failed,ATM,105,10-Aug-2025,East,0
TX104248,C43065,M6850,1979.97,MasterCard,Failed,Mobile,8,2026-04-10,North,1
TX100818,C54473,M8684,1391.67,Visa,Completed,Desktop,110,01-14-2026,South,0
TX101867,C17816,M2548,520.94,Visa,Failed,Mobile,4,2026-01-26 18:21:17,East,0
TX104326,C82102,M5703,1386.77,Amex,Failed,ATM,23,2026-03-05 14:41:03,East,0
TX105028,C96200,M5813,969.49,Amex,Completed,ATM,29,04-Oct-2025,West,0
TX111448,C99928,M9129,NaN,Discover,Pending,POS,58,2026-01-04 13:58:45, East ,0
TX110894,C46048,M5476,1958.37,Discover,Failed,ATM,48,08-Nov-2025,West,1
TX104432,C30006,M6262,1831.84,Visa,Failed,Desktop,28,05-Feb-2025,South,1
TX105283,C65444,M6053,577.86,MasterCard,Reversed,ATM,46,2025-07-30,South,0
TX110064,C25118,M2311,967.64,MasterCard,Failed,Mobile,2,01/02/2025,South,0
TX105248,C18675,M6129,1993.6,Discover,Completed,Desktop,41,03-25-2025,East,1
TX114477,C52992,M3956,1032.91,Discover,Completed,POS,47,2026-04-30 01:14:00,South,0
TX114796,C44973,M6562,291.39,MasterCard,Pending,ATM,51,01-26-2026,East,0
TX107515,C99733,M6321,1429.92,Amex,Completed,POS,38,01-06-2026,South,0
TX110849,C43681,M4060,336.81,Amex,Completed,Mobile,25,01-05-2025,North,0
